code,name,ects,link,professor,description
EE-805,Fundamentals of Image Analysis,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/fundamentals-of-image-analysis-EE-805,"Andò Edward Carlo Giorgio, Sage Daniel, Unser Michaël",Every year
ENG-618,Biomass conversion,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/biomass-conversion-ENG-618,"Maréchal François, Viana Ensinas Adriano",Every year
ENG-601,Digitalization in electricity systems,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/digitalization-in-electricity-systems-ENG-601,Heymann Fabian,Every year
ENG-634,Field-Based Insights into the Implementation of Renewable Energies (Summer School Mont-Soleil),2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/field-based-insights-into-the-implementation-of-renewable-energies-summer-school-mont-soleil-ENG-634,"Dujic Drazen, Paolone Mario, Rufer Alfred",Every year
PHYS-600,"Frederic Joliot/Otto Hahn Summer School on nuclear reactors Physics, fuels and systems",3,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/frederic-joliot-otto-hahn-summer-school-on-nuclear-reactors-physics-fuels-and-systems-PHYS-600,Pautz Andreas,Every year
ME-602,"Modelling, optimisation, design and analysis of integrated energy systems",2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/modelling-optimisation-design-and-analysis-of-integrated-energy-systems-ME-602,Maréchal François,Every year
ENG-612,Power electronics for renewable applications,3,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/power-electronics-for-renewable-applications-ENG-612,"Cervone Andrea, Dujic Drazen",Every year
ENG-606(a),Design of experiments (a) - Fall semester,4,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/design-of-experiments-a-fall-semester-ENG-606-A,Fuerbringer Jean-Marie,The course teaches the acquisition of a methodology of designing experiments for optimal quality of the results and of the number of experiments.
FIN-701,Asset pricing,3,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/asset-pricing-FIN-701,Bretscher Lorenzo,Every year
FIN-622,Big Data and Machine Learning for Financial Economics,3,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/big-data-and-machine-learning-for-financial-economics-FIN-622,Malamud Semyon,"This class is an introduction to Machine Learning and High Dimensional Statistics in Finance. We start with purely empirical approach, focusing first on high dimensional regressions then moving to kernel methods and deep learning, and then study equilibrium models."
FIN-607,Empirical Asset Pricing,3,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/empirical-asset-pricing-FIN-607,Goyal Amit,Every year
FIN-617,Empirical Corporate Finance,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/empirical-corporate-finance-FIN-617,Schuerhoff Norman,Every year
FIN-619,Financial Econometrics and Machine Learning,3,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/financial-econometrics-and-machine-learning-FIN-619,"Jondeau Eric, Rockinger Michael","This course consists of three parts: an introduction to financial time series data characteristics and analysis, a discussion on econometrics techniques (eg, GARCH models, cointegration, extreme values, truncation), and an exploration of machine learning tools, including Natural Language Processing."
FIN-618,Financial Econometrics II,3,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/financial-econometrics-ii-FIN-618,"Fuster Andreas, Nikolov Boris",Every year
LEARN-701,JDPLS Summer school,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/jdpls-summer-school-LEARN-701,"Dillenbourg Pierre, Kapur Manu",Every year
LEARN-700,JDPLS Winter school,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/jdpls-winter-school-LEARN-700,"Dillenbourg Pierre, Kapur Manu",Every year
MGT-602,Mathematical models in supply chain management,4,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/mathematical-models-in-supply-chain-management-MGT-602,Seifert Ralf,Every 2 years
MGT-621,Microeconomics,4,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/microeconomics-MGT-621,Weber Thomas Alois,This course presents a first introduction to microeconomic theory and its applications. It lays the foundation for more advanced courses.
MGT-644,Conducting Qualitative Research,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/conducting-qualitative-research-MGT-644,Crosina Eliana,"This workshop will expose you to a combination of readings, discussions, and hands-on exercises aimed at cementing your understanding of, and ability to conduct qualitative research - especially gathering, analyzing, and theorizing different types of qualitative data."
MGT-635,Economics of Innovation and Technological Change,4,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/economics-of-innovation-and-technological-change-MGT-635,"Foray Dominique, Visentin Fabiana",Every 2 years
MSE-609,21Intro Scanning electron microscopy techniques,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/21intro-scanning-electron-microscopy-techniques-MSE-609,"Maeder Xavier, Michler Johann",Every 2 years
MSE-704,3D Electron Microscopy and FIB-Nanotomography,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/3d-electron-microscopy-and-fib-nanotomography-MSE-704,"Cantoni Marco, Navratilova Lucie",Every year
MSE-666,Additive Manufacturing of Metals and Alloys,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/additive-manufacturing-of-metals-and-alloys-MSE-666,"Leinenbach Christian, Logé Roland",Every 2 years
MSE-628,"CCMX Advanced Course - Advanced X-ray Diffraction Methods for Coatings: strain, defects and deformation analysis of thin films",1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/ccmx-advanced-course-advanced-x-ray-diffraction-methods-for-coatings-strain-defects-and-deformation-analysis-of-thin-films-MSE-628,"Dommann Alex, Neels Antonia",Every 2 years
MSE-656,CCMX Advanced Course - Instrumented Nanoindentation,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/ccmx-advanced-course-instrumented-nanoindentation-MSE-656,"Bourban Pierre-Etienne, Bushby Andy, Randall Nicholas X.",Every year
MSE-655,"CCMX - ScopeM Advanced Course - Advanced Characterization of Materials at the Micro, Nano and Atomic Scales",2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/ccmx-scopem-advanced-course-advanced-characterization-of-materials-at-the-micro-nano-and-atomic-scales-MSE-655,"Alexander Duncan Thomas Lindsay, Boureau Victor Carle Adrien, Seitz Arne",Every 2 years
MSE-805,CCMX Summer School - Characterisation of Materials,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/ccmx-summer-school-characterisation-of-materials-MSE-805,"Igual Muñoz Anna Neus, Michaud Véronique, Oveisi Emadeddin, Schouwink Pascal Alexander",Every 2 years
MSE-667,CCMX Tribology and Surfaces Interactions,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/ccmx-tribology-and-surfaces-interactions-MSE-667,"Igual Muñoz Anna Neus, Mischler Stefano, Molinari Jean-François",Every 2 years
MSE-671,"Computation, Modeling and Visualization",1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/computation-modeling-and-visualization-MSE-671,Carter William Craig,Every year
MSE-649,Crystal growth by epitaxy,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/crystal-growth-by-epitaxy-MSE-649,Fontcuberta i Morral Anna,Every year
MSE-651,Crystallography of structural phase transformations,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/crystallography-of-structural-phase-transformations-MSE-651,Cayron Cyril,Every 2 years
MSE-600,Effects of radiation on materials,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/effects-of-radiation-on-materials-MSE-600,"Bertsch Johannes, Dai Yong, Kuri Goutam, Pouchon Manuel Alexandre, Schäublin Robin, Seifert Hans-Peter, Spätig Philippe",Every 2 years
MSE-658,Electrochemistry in Corrosion Research,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/electrochemistry-in-corrosion-research-MSE-658,Mischler Stefano,Every year
MSE-715,Fundamentals of STEM lmaging and Spectroscopy,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/fundamentals-of-stem-lmaging-and-spectroscopy-MSE-715,"Alexander Duncan Thomas Lindsay, Boureau Victor Carle Adrien, Cantoni Marco, Oveisi Emadeddin",Every 2 years
MSE-675,Introduction to SEM and FIB microanalysis,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/introduction-to-sem-and-fib-microanalysis-MSE-675,"Maeder Xavier, Michler Johann",Every year
MSE-662,Laser Materials Processing,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/laser-materials-processing-MSE-662,"Hoffmann Patrik Willi, Leinenbach Christian",Every 2 years
MSE-660(b),Limestone-Calcined Clay - Cement : Characterisation methods (SPRING),2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/limestone-calcined-clay-cement-characterisation-methods-spring-MSE-660-B,"Scrivener Karen, Zunino Sommariva Franco Alberto",Every year
MSE-660(a),Limestone-Calcined Clay - Cement : Characterisation methods,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/limestone-calcined-clay-cement-characterisation-methods-MSE-660-A,"Scrivener Karen, Zunino Sommariva Franco Alberto",Every year
MSE-672,LNM Workshop 2023,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/lnm-workshop-2023-MSE-672,"Cozzo Cédric, Dai Yong, Malgorzata Grazyna Makowska, Pouchon Manuel Alexandre",Every 3 years
MSE-674,Multidisciplinary approach to NPs characterization,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/multidisciplinary-approach-to-nps-characterization-MSE-674,"Casati Nicola, Lütz Bueno Viviane, Mueller Elisabeth, Testino Andrea",Every year
MSE-619,Nanofabrication with focused electron and ion beams,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/nanofabrication-with-focused-electron-and-ion-beams-MSE-619,"Hoffmann Patrik Willi, Utke Ivo",Every 2 years
MSE-673,Nanoparticles: from fundamentals to applications,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/nanoparticles-from-fundamentals-to-applications-MSE-673,"Amstad Esther, Leemans Jari, Stellacci Francesco",Only this year
MSE-668,Non-destructive methods for industry and research,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/non-destructive-methods-for-industry-and-research-MSE-668,"Hardy Ernst, Parrilli Annapaola",Every year
MSE-643,Optical Materials: Fundamental concepts and recent developments,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/optical-materials-fundamental-concepts-and-recent-developments-MSE-643,Sorin Fabien,Every year
MSE-663,Powder Diffraction School - Modern Syncrotron Methods,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/powder-diffraction-school-modern-syncrotron-methods-MSE-663,"Casati Nicola, Testino Andrea, Van Petegem Steven",Every 2 years
MSE-735,Scanning and Analytical Transmission Electron Microscopy,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/scanning-and-analytical-transmission-electron-microscopy-MSE-735,"Boureau Victor Carle Adrien, Cantoni Marco, Oveisi Emadeddin, Reyes Vasquez David Fernando",Every year
MSE-636(a),Scanning electron microscopy techniques (a),1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/scanning-electron-microscopy-techniques-a-MSE-636-A,"Cantoni Marco, Navratilova Lucie, Oveisi Emadeddin",Every year
MSE-636(b),Scanning electron microscopy techniques (b),1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/scanning-electron-microscopy-techniques-b-MSE-636-B,"Cantoni Marco, Navratilova Lucie, Oveisi Emadeddin",Every year
MSE-703,Science and technology of UV-induced polymerization,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/science-and-technology-of-uv-induced-polymerization-MSE-703,"Dalle Vacche Sara, Leterrier Yves, Nouzille Eric Jacques, Sangermano Marco",Every year
MSE-639,Statistical methods in atomistic computer simulations,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/statistical-methods-in-atomistic-computer-simulations-MSE-639,Ceriotti Michele,Every 2 years
MSE-669,Thin film and small scale mechanics,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/thin-film-and-small-scale-mechanics-MSE-669,"Michler Johann, Schwiedrzik Johann Jakob",Every 2 years
MSE-637(a),Transmission electron microscopy and diffraction (a),1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/transmission-electron-microscopy-and-diffraction-a-MSE-637-A,"Boureau Victor Carle Adrien, Cantoni Marco, Oveisi Emadeddin",Every year
MSE-637(b),Transmission electron microscopy and diffraction (b),1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/transmission-electron-microscopy-and-diffraction-b-MSE-637-B,"Boureau Victor Carle Adrien, Cantoni Marco, Oveisi Emadeddin",Every year
MSE-627,X-Ray Analysis for thin films,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/x-ray-analysis-for-thin-films-MSE-627,"Dommann Alex, Maeder Xavier",Every year
MATH-661,Advanced Scientific Programming in Python,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/advanced-scientific-programming-in-python-MATH-661,"Buffa Annalisa, Hinz Jochen Peter",Only this year
MATH-664,Malliavin calculus and normal approximations,3,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/malliavin-calculus-and-normal-approximations-MATH-664,"Li-Hairer Xue-Mei, Nualart David",Only this year
ME-700,Designing Testing Machines for Geomechanics,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/designing-testing-machines-for-geomechanics-ME-700,Violay Marie Estelle Solange,Every 2 years
ME-705,Experimental Geomechanics,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/experimental-geomechanics-ME-705,Ferrari Alessio,Every 2 years
ME-630,Selected topics in poromechanics,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/selected-topics-in-poromechanics-ME-630,Lecampion Brice Tanguy Alphonse,Every 3 years
ENG-606(a),Design of experiments (a) - Fall semester,4,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/design-of-experiments-a-fall-semester-ENG-606-A,Fuerbringer Jean-Marie,The course teaches the acquisition of a methodology of designing experiments for optimal quality of the results and of the number of experiments.
MICRO-632,Advanced micro-/nano- manufacturing,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/advanced-micro-nano-manufacturing-MICRO-632,,Every year
MICRO-724,Advanced topics in micro- and nanomanufacturing: top-down meets bottom-up,2,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/advanced-topics-in-micro-and-nanomanufacturing-top-down-meets-bottom-up-MICRO-724,"Brugger Jürgen, Böhringer Karl Friedrich, Mastrangeli Massimo, Perez-Murano Francesc",Every 2 years
MICRO-614,Electrochemical nano-bio-sensing and bio/CMOS interfaces,1,https://edu.epfl.ch/studyplan/en/doctoral_school/block-courses/coursebook/electrochemical-nano-bio-sensing-and-bio-cmos-interfaces-MICRO-614,Carrara Sandro,Every year
