code,name,ects,link,professor,description
CIVIL-410,Fluvial hydraulics and river training works,3,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/fluvial-hydraulics-and-river-training-works-CIVIL-410,"Amini Azin, Arborino Antoine Maurice, De Cesare Giovanni","Le cours donne aux étudiants des solides connaissances théoriques en hydraulique fluviale, et enseigne les bases de l'ingénierie fluviale dans le but de concilier la protection contre les crues et la protection de l'environnement. Le cours est illustré par des projets concrets."
CIVIL-457,Fundamentals of traffic operations and control,4,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/fundamentals-of-traffic-operations-and-control-CIVIL-457,Geroliminis Nikolaos,The objectives of this course are to present the major elements of traffic operations and to develop basic skills in applying the fundamentals of traffic analysis and control. Students should be able to start applying these skills to model different aspects of congestion in urban systems.
CIVIL-402,Geomechanics,5,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/geomechanics-CIVIL-402,"Ferrari Alessio, Laloui Lyesse","The course covers engineering applications and challenges in geomechanics, including stress-strain behavior of geomaterials in variousconditions, triaxial testing,and constitutive frameworks for elasticity and plasticity.Practical insights are gained through workshops with geomechanics professionals"
CIVIL-470,Geothermal resource development,3,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/geothermal-resource-development-CIVIL-470,Kushnir Alexandra Roma Larisa,"This course provides an overview of the geothermal energy sector, spanning core topics of geology, thermodynamics, hydrogeology, and geochemistry and tackles questions of geothermal resource exploration, assessment, exploitation, economics, and environmental, and societal considerations."
CIVIL-469,Hydropower schemes and pumped-storage,4,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/hydropower-schemes-and-pumped-storage-CIVIL-469,"De Almeida Manso Pedro Filipe, De Cesare Giovanni","The course deals with the conception and design of hydraulic structures used for production and/or storage of electric energy, including pumped hydro energy storage (PHES). We discuss their technical/social/economical/environmental feasibility in the Swiss/European/Global energy transition."
CIVIL-460,Indoor air quality and ventilation,4,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/indoor-air-quality-and-ventilation-CIVIL-460,,"This course covers the fundamentals of indoor air quality and ventilation strategies for optimal building air quality. Through lectures, discussions, modeling software, a hands-on group project, students explore indoor air pollutants, their properties, emission sources, and control mechanisms."
CIVIL-424,Innovation for construction and the environment,3,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/innovation-for-construction-and-the-environment-CIVIL-424,Terzis Dimitrios,"The course delves into how innovation in construction, seen as an engineering process, progresses through steps and stages. It focuses on three main areas: (1) introducing new materials, (2) integrating digital systems, and (3) measuring sustainability and environmental impact. We'll explore how"
CIVIL-426,Machine learning for predictive maintenance applications,6,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/machine-learning-for-predictive-maintenance-applications-CIVIL-426,Fink Olga,"The course aims to develop machine learning algorithms capable of efficiently detecting faults in complex industrial and infrastructure assets, isolating their root causes, and ultimately predicting their remaining useful lifetime."
CIVIL-532,Materials and structures,3,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/materials-and-structures-CIVIL-532,Denarié Emmanuel,"Starting with basic knowledge of concrete technology, this course provides an understanding of the relationships between the composition, processing, microstructure and structural properties of ""new concretes"", with a particular focus on Ultra High Performance Fiber Concretes (UHPFRC)."
CIVIL-451,Mobility engineering,3,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/mobility-engineering-CIVIL-451,Tufo Franco,Analyser et diagnostiquer une situation du point de vue de l'urbanisme et de la mobilité. Définir des objectifs et des stratégies permettant de les atteindre. Mise au point des concepts les plus prometteurs.
CIVIL-449,Nonlinear analysis of structures,6,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/nonlinear-analysis-of-structures-CIVIL-449,"Lignos Dimitrios, Saloustros Savvas",This course provides an introduction to the nonlinear modelling of civil engineering structures.
CIVIL-512,Reinforced concrete structures - advanced topics,4,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/reinforced-concrete-structures-advanced-topics-CIVIL-512,,"This course will focus on advanced behavioural modelling of reinforced concrete through analytical and numerical methods. It will build on previous studies to further the student's understanding of the mechanics of reinforced concrete at the material, element, and structure level."
CIVIL-465,Research skills for engineers,2,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/research-skills-for-engineers-CIVIL-465,,The course prepares students for carrying out research-based Master projects. It teaches basics of scientific writing and presenting as well as concepts and tools that are useful over the course of a research project.
CIVIL-438,Risk analysis and management,2,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/risk-analysis-and-management-CIVIL-438,Defert Raphaël,"Le cours vise à former les étudiants aux méthodes et outils permettant d'appréhender de manière fondée et scientifique la question de l'analyse et de la gestion des risques technologiques et naturels, avec une attention portée au domaine du Génie civil."
CIVIL-496,Rock mass characterization for engineering design,5,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/rock-mass-characterization-for-engineering-design-CIVIL-496,"Kushnir Alexandra Roma Larisa, Violay Marie Estelle Solange","This course advances geomechanics knowledge, focusing on lab tests, in situ & geophysical investigations for interpreting geotechnical projects. Practical modules cover rock physics, mechanics, borehole & subsurface geophysics."
CIVIL-522,Seismic engineering,6,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/seismic-engineering-CIVIL-522,"Lignos Dimitrios, Saloustros Savvas, Vanin Francesco","This course deals with the main aspects of seismic design and assessment of buildings including conceptual design. It covers different structural design and evaluation philosophies for new and existing reinforced concrete, steel and unreinforced masonry buildings."
CIVIL-530,Slope stability,3,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/slope-stability-CIVIL-530,Ferrari Alessio,The course aims at providing future civil engineers with a comprehensive view on soil slope stability. It addresses landslide types and mass movement classification; slope failure mechanisms and methods for slope stability analysis are discussed; remedial measures and risk analysis are presented.
CIVIL-526,Steel structures,3,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/steel-structures-CIVIL-526,Nussbaumer Alain,"Maîtrise de la conception et du calcul des structures porteuses en charpentes métalliques, avec accent sur les particularités que sont les méthodes d'analyse et de dimensionnement d'éléments mixte, à la fatigue et à l'incendie."
CIVIL-369,Structural stability,4,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/structural-stability-CIVIL-369,"De Abreu E Presa De Castro E Sousa Albano António, Heredia Rosa Diego Isidoro, Lignos Dimitrios",Advanced topics in structural stability; elastic & inelastic column buckling; lateral-torsional buckling of bridge/plate girders; nonlinear geometric effects; frame stability; computational formulation of stability theory; Geometric stiffness method; Plate buckling; Plastic collapse analysis
CIVIL-450,Thermodynamics of comfort in buildings,3,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/thermodynamics-of-comfort-in-buildings-CIVIL-450,Khovalyg Dolaana,"This course provides an integrated approach to analyzing indoor human thermal comfort by examining the correlation between the outdoor environment, thermodynamic processes in buildings, human thermoregulation, and the local thermal sensation of occupants."
CIVIL-433,Timber construction,3,https://edu.epfl.ch/studyplan/en/minor/civil-engineering-minor/coursebook/timber-construction-CIVIL-433,Natterer Johannes,Sensibiliser les étudiants à comprendre et concevoir des constructions en bois innovantes et intéressantes d'un point de vue architectural et structurel. Approfondir les connaissances techniques à travers l'étude d'exemples construits.
